
Frequency	dB	Unweighted
19.5	40.2 
19.8	40.4 
20.1	40.5 
20.3	40.6 
20.6	40.8 
20.9	40.9 
21.2	41.1 
21.6	41.2 
21.9	41.3 
22.2	41.3 
22.5	41.4 
22.8	41.6 
23.2	41.8 
23.5	41.8 
23.8	42   
24.2	42.1 
24.5	42.1 
24.9	42.3 
25.3	42.4 
25.6	42.5 
26	42.5   
26.4	42.6 
26.8	42.9 
27.2	42.8 
27.5	43   
28	43     
28.4	43.1 
28.8	43.3 
29.2	43.4 
29.6	43.3 
30	43.5   
30.5	43.5 
30.9	43.6 
31.4	43.6 
31.8	43.8 
32.3	43.8 
32.8	43.9 
33.2	44   
33.7	44.1 
34.2	44.1 
34.7	44.1 
35.2	44.3 
35.7	44.2 
36.2	44.3 
36.8	44.4 
37.3	44.3 
37.9	44.4 
38.4	44.5 
39	44.4   
39.5	44.5 
40.1	44.5 
40.7	44.5 
41.3	44.6 
41.9	44.5 
42.5	44.5 
43.1	44.7 
43.7	44.7 
44.4	44.6 
45	44.6   
45.7	44.6 
46.3	44.7 
47	44.7   
47.7	44.6 
48.4	44.6 
49.1	44.6 
49.8	44.6 
50.5	44.6 
51.3	44.8 
52	44.6   
52.8	44.8 
53.5	44.7 
54.3	44.7 
55.1	44.6 
55.9	44.6 
56.7	44.6 
57.5	44.7 
58.4	44.5 
59.2	44.6 
60.1	44.6 
61	44.5   
61.8	44.6 
62.7	44.4 
63.7	44.4 
64.6	44.4 
65.5	44.5 
66.5	44.4 
67.4	44.4 
68.4	44.3 
69.4	44.3 
70.4	44.3 
71.5	44.4 
72.5	44.2 
73.5	44.3 
74.6	44.2 
75.7	44.1 
76.8	44.2 
77.9	44.1 
79.1	44.1 
80.2	44.2 
81.4	44.1 
82.6	44   
83.8	44   
85	44     
86.2	44   
87.5	43.9 
88.7	43.9 
90	43.9   
91.3	44   
92.7	43.9 
94	43.8   
95.4	43.8 
96.8	43.9 
98.2	43.8 
99.6	43.7 
101	43.8  
103	43.8  
104	43.7  
106	43.6  
107	43.7  
109	43.6  
110	43.6  
112	43.6  
113	43.5  
115	43.6  
117	43.6  
118	43.6  
120	43.6  
122	43.4  
124	43.6  
125	43.4  
127	43.6  
129	43.4  
131	43.5  
133	43.5  
135	43.4  
137	43.4  
139	43.4  
141	43.5  
143	43.4  
145	43.4  
147	43.3  
149	43.3  
151	43.3  
154	43.3  
156	43.3  
158	43.3  
160	43.3  
163	43.4  
165	43.2  
168	43.2  
170	43.2  
172	43.2  
175	43.3  
177	43.2  
180	43.2  
183	43.3  
185	43.3  
188	43.2  
191	43.2  
194	43.3  
196	43.3  
199	43.3  
202	43.2  
205	43.2  
208	43.1  
211	43.3  
214	43.1  
217	43.1  
220	43.1  
224	43.2  
227	43.2  
230	43.3  
234	43.2  
237	43.3  
240	43.2  
244	43.2  
247	43.2  
251	43.1  
255	43.3  
258	43.2  
262	43.2  
266	43.3  
270	43.3  
274	43.3  
278	43.3  
282	43.2  
286	43.2  
290	43.4  
294	43.4  
298	43.2  
303	43.4  
307	43.2  
312	43.4  
316	43.3  
321	43.3  
325	43.4  
330	43.4  
335	43.3  
340	43.4  
345	43.5  
350	43.5  
355	43.5  
360	43.4  
365	43.5  
371	43.5  
376	43.4  
382	43.5  
387	43.5  
393	43.5  
398	43.5  
404	43.7  
410	43.5  
416	43.6  
422	43.6  
428	43.7  
434	43.7  
441	43.8  
447	43.7  
454	43.8  
460	43.8  
467	43.7  
474	43.8  
481	43.8  
488	44    
495	43.9  
502	43.9  
509	43.9  
517	44    
524	44    
532	44    
540	44.1  
547	44    
555	44.1  
563	44.1  
572	44.1  
580	44.2  
588	44.3  
597	44.2  
606	44.4  
614	44.3  
623	44.5  
632	44.5  
642	44.4  
651	44.6  
660	44.6  
670	44.6  
680	44.6  
690	44.6  
700	44.7  
710	44.7  
720	44.8  
731	44.9  
741	45    
752	45    
763	45.1  
774	45    
785	45.2  
797	45.1  
808	45.3  
820	45.2  
832	45.4  
844	45.4  
856	45.5  
869	45.4  
882	45.6  
894	45.6  
907	45.7  
921	45.8  
934	45.8  
948	45.9  
961	45.8  
975	46    
990	46    
1004	46.1 
1019	46.2 
1033	46.1 
1048	46.4 
1064	46.4 
1079	46.5 
1095	46.5 
1111	46.7 
1127	46.6 
1143	46.8 
1160	46.8 
1177	47   
1194	47.1 
1211	47.2 
1229	47.1 
1247	47.3 
1265	47.4 
1283	47.6 
1302	47.6 
1321	47.8 
1340	47.9 
1360	47.9 
1379	48   
1399	48.1 
1420	48.2 
1440	48.3 
1461	48.4 
1483	48.6 
1504	48.7 
1526	48.9 
1548	49   
1571	49.2 
1594	49.3 
1617	49.5 
1640	49.6 
1664	49.6 
1688	49.8 
1713	50   
1738	50.1 
1763	50.2 
1789	50.3 
1815	50.6 
1841	50.7 
1868	50.8 
1895	51.1 
1923	51.2 
1951	51.4 
1979	51.6 
2008	51.7 
2037	51.9 
2067	52   
2097	52.2 
2127	52.4 
2158	52.6 
2190	52.6 
2221	52.8 
2254	53   
2287	53.1 
2320	53.4 
2354	53.4 
2388	53.7 
2423	53.7 
2458	53.8 
2494	54   
2530	54.2 
2567	54.2 
2604	54.4 
2642	54.3 
2680	54.5 
2719	54.5 
2759	54.5 
2799	54.6 
2840	54.5 
2881	54.3 
2923	54.2 
2965	54   
3008	53.7 
3052	53.5 
3097	53.3 
3142	53.1 
3187	52.6 
3234	52.4 
3281	52.2 
3328	52   
3377	51.8 
3426	51.8 
3476	51.8 
3526	51.7 
3578	51.8 
3630	51.8 
3682	51.8 
3736	51.6 
3790	51.6 
3846	51.4 
3901	51.2 
3958	51   
4016	50.8 
4074	50.5 
4133	50.4 
4194	50.1 
4255	49.9 
4316	49.7 
4379	49.5 
4443	49.2 
4508	49   
4573	48.9 
4640	48.7 
4707	48.5 
4776	48.3 
4845	48.3 
4916	48.3 
4987	48.1 
5060	47.9 
5133	47.7 
5208	47.6 
5284	47.4 
5360	47.3 
5438	47.2 
5518	47.4 
5598	47.3 
5679	47.2 
5762	47.1 
5846	46.7 
5931	46.4 
6017	46.2 
6104	45.8 
6193	45.5 
6283	45.3 
6375	44.9 
6467	44.7 
6561	44.4 
6657	44.1 
6754	43.8 
6852	43.8 
6952	43.6 
7053	43.6 
7155	43.7 
7259	43.5 
7365	43.3 
7472	43.3 
7581	43.2 
7691	43   
7803	42.8 
7916	42.7 
8032	42.4 
8148	42.2 
8267	42.3 
8387	42.2 
8509	42.2 
8633	42.1 
8758	41.9 
8886	41.9 
9015	41.9 
9146	41.9 
9279	41.7 
9414	41.8 
9551	41.7 
9690	41.5 
9831	41.2 
9974	41.2 
10119	40.9
10266	40.6
10416	40.6
10567	40.7
10721	40.5
10877	40.5
11035	40.3
11196	40.1
11358	40.2
11524	40.1
11691	40  
11861	40  
12034	40  
12209	39.9
12386	39.9
12567	39.7
12749	39.5
12935	39.2
13123	39.3
13314	39.2
13507	39.1
13704	38.9
13903	39  
14105	38.8
14311	38.8
14519	38.6
14730	38.7
14944	38.7
15162	38.5
