
Frequency	dB	Unweighted
19.5	48   
19.8	48.2 
20.1	48.4 
20.3	48.5 
20.6	48.5 
20.9	48.8 
21.2	48.8 
21.6	49   
21.9	49.1 
22.2	49.3 
22.5	49.4 
22.8	49.6 
23.2	49.7 
23.5	49.9 
23.8	50   
24.2	50.2 
24.5	50.3 
24.9	50.4 
25.3	50.6 
25.6	50.8 
26	50.9   
26.4	51   
26.8	51.3 
27.2	51.3 
27.5	51.6 
28	51.6   
28.4	51.7 
28.8	52   
29.2	52.1 
29.6	52.3 
30	52.4   
30.5	52.5 
30.9	52.7 
31.4	52.8 
31.8	53   
32.3	53.2 
32.8	53.4 
33.2	53.4 
33.7	53.6 
34.2	53.8 
34.7	53.8 
35.2	54.1 
35.7	54.2 
36.2	54.4 
36.8	54.6 
37.3	54.6 
37.9	54.8 
38.4	55   
39	55.1   
39.5	55.3 
40.1	55.5 
40.7	55.5 
41.3	55.7 
41.9	55.8 
42.5	56   
43.1	56.1 
43.7	56.2 
44.4	56.3 
45	56.5   
45.7	56.6 
46.3	56.7 
47	56.8   
47.7	57   
48.4	57   
49.1	57.2 
49.8	57.3 
50.5	57.3 
51.3	57.4 
52	57.6   
52.8	57.6 
53.5	57.6 
54.3	57.7 
55.1	57.9 
55.9	58   
56.7	58   
57.5	58   
58.4	58.2 
59.2	58.3 
60.1	58.3 
61	58.5   
61.8	58.4 
62.7	58.4 
63.7	58.4 
64.6	58.6 
65.5	58.6 
66.5	58.7 
67.4	58.7 
68.4	58.6 
69.4	58.6 
70.4	58.7 
71.5	58.6 
72.5	58.6 
73.5	58.6 
74.6	58.6 
75.7	58.6 
76.8	58.6 
77.9	58.7 
79.1	58.7 
80.2	58.7 
81.4	58.6 
82.6	58.5 
83.8	58.6 
85	58.6   
86.2	58.5 
87.5	58.5 
88.7	58.5 
90	58.5   
91.3	58.5 
92.7	58.5 
94	58.6   
95.4	58.5 
96.8	58.6 
98.2	58.6 
99.6	58.6 
101	58.4  
103	58.5  
104	58.5  
106	58.4  
107	58.5  
109	58.5  
110	58.5  
112	58.3  
113	58.4  
115	58.3  
117	58.4  
118	58.2  
120	58.3  
122	58.3  
124	58.2  
125	58.2  
127	58.2  
129	58.3  
131	58.2  
133	58.1  
135	58.1  
137	58.2  
139	58    
141	58.1  
143	58.1  
145	58.1  
147	58.1  
149	58.1  
151	58.1  
154	58    
156	58    
158	57.9  
160	57.9  
163	57.9  
165	58    
168	58    
170	57.9  
172	57.7  
175	57.8  
177	57.7  
180	57.9  
183	57.7  
185	57.8  
188	57.7  
191	57.7  
194	57.7  
196	57.7  
199	57.7  
202	57.6  
205	57.6  
208	57.6  
211	57.5  
214	57.5  
217	57.5  
220	57.4  
224	57.5  
227	57.3  
230	57.5  
234	57.4  
237	57.3  
240	57.4  
244	57.4  
247	57.3  
251	57.2  
255	57.2  
258	57.3  
262	57.2  
266	57.2  
270	57.2  
274	57.1  
278	57.1  
282	57.2  
286	57.1  
290	57.1  
294	57.1  
298	57.1  
303	57    
307	56.9  
312	57    
316	57    
321	57    
325	56.9  
330	56.8  
335	56.8  
340	56.8  
345	56.8  
350	56.7  
355	56.7  
360	56.7  
365	56.7  
371	56.8  
376	56.8  
382	56.7  
387	56.7  
393	56.6  
398	56.7  
404	56.7  
410	56.7  
416	56.6  
422	56.6  
428	56.5  
434	56.5  
441	56.6  
447	56.5  
454	56.5  
460	56.4  
467	56.4  
474	56.5  
481	56.5  
488	56.5  
495	56.4  
502	56.4  
509	56.5  
517	56.3  
524	56.5  
532	56.4  
540	56.5  
547	56.4  
555	56.5  
563	56.4  
572	56.3  
580	56.4  
588	56.3  
597	56.3  
606	56.4  
614	56.3  
623	56.3  
632	56.4  
642	56.4  
651	56.4  
660	56.3  
670	56.3  
680	56.3  
690	56.4  
700	56.3  
710	56.4  
720	56.3  
731	56.4  
741	56.4  
752	56.3  
763	56.3  
774	56.4  
785	56.4  
797	56.3  
808	56.5  
820	56.3  
832	56.3  
844	56.4  
856	56.5  
869	56.4  
882	56.5  
894	56.4  
907	56.6  
921	56.5  
934	56.5  
948	56.7  
961	56.5  
975	56.6  
990	56.6  
1004	56.7 
1019	56.8 
1033	56.6 
1048	56.8 
1064	56.8 
1079	56.8 
1095	56.7 
1111	56.8 
1127	56.9 
1143	56.9 
1160	56.9 
1177	57.1 
1194	56.9 
1211	57.1 
1229	57.2 
1247	57.1 
1265	57.2 
1283	57.2 
1302	57.3 
1321	57.3 
1340	57.3 
1360	57.4 
1379	57.5 
1399	57.5 
1420	57.6 
1440	57.5 
1461	57.6 
1483	57.6 
1504	57.7 
1526	57.9 
1548	57.9 
1571	57.9 
1594	58   
1617	58   
1640	58.1 
1664	58.1 
1688	58.1 
1713	58.3 
1738	58.4 
1763	58.4 
1789	58.5 
1815	58.7 
1841	58.7 
1868	58.8 
1895	58.8 
1923	59   
1951	59   
1979	59.1 
2008	59.2 
2037	59.3 
2067	59.4 
2097	59.6 
2127	59.7 
2158	59.8 
2190	60   
2221	60   
2254	60.3 
2287	60.4 
2320	60.5 
2354	60.6 
2388	60.9 
2423	60.9 
2458	61.1 
2494	61.3 
2530	61.5 
2567	61.6 
2604	61.9 
2642	62.1 
2680	62.2 
2719	62.5 
2759	62.8 
2799	62.9 
2840	63.3 
2881	63.5 
2923	63.9 
2965	64.1 
3008	64.4 
3052	64.7 
3097	65.1 
3142	65.3 
3187	65.8 
3234	66   
3281	66.5 
3328	66.8 
3377	67.1 
3426	67.4 
3476	67.8 
3526	68   
3578	68.3 
3630	68.6 
3682	68.8 
3736	69   
3790	69   
3846	69.2 
3901	69.1 
3958	69.1 
4016	69.1 
4074	69   
4133	68.7 
4194	68.5 
4255	68.1 
4316	67.8 
4379	67.3 
4443	66.8 
4508	66.4 
4573	65.8 
4640	65.2 
4707	64.5 
4776	63.6 
4845	62.9 
4916	62.1 
4987	61.2 
5060	60.3 
5133	59.7 
5208	59   
5284	58.5 
5360	58.1 
5438	57.9 
5518	57.7 
5598	57.6 
5679	57.5 
5762	57.1 
5846	56.8 
5931	56.3 
6017	55.5 
6104	54.9 
6193	54.4 
6283	54.1 
6375	53.9 
6467	54   
6561	54.3 
6657	54.8 
6754	55.5 
6852	56.1 
6952	56.3 
7053	56.6 
7155	56.7 
7259	56.8 
7365	56.6 
7472	56.6 
7581	56.3 
7691	55.9 
7803	55.5 
7916	54.9 
8032	54.3 
8148	53.8 
8267	53.2 
8387	52.9 
8509	52.8 
8633	53.1 
8758	53.1 
8886	53.2 
9015	52.9 
9146	52.8 
9279	52.4 
9414	52.1 
9551	51.7 
9690	51.1 
9831	50.5 
9974	50   
10119	49.7
10266	49.4
10416	49.4
10567	49.4
10721	49.8
10877	50.2
11035	50.5
11196	50.5
11358	50.4
11524	50.4
11691	50.4
11861	50.3
12034	50.1
12209	49.9
12386	49.4
12567	49.1
12749	48.9
12935	49.2
13123	49.4
13314	49.7
13507	49.9
13704	49.8
13903	49.6
14105	49.2
14311	49.5
14519	49.7
14730	49.7
14944	49.3
15162	49.1
15382	48.7
15606	48.8
15833	49.4
16063	49.7
16297	49.6
16534	49.6
16774	49.1
17018	48.8
17266	48.8
17517	48.9
17772	49.2
18030	49.1
18293	48.8
18559	49.2
18829	49.2
19102	48.9
19380	48.4
20000	49.2
overall dB	0.0 dB
decay	Average
averaging	No Smoothing
source	Totally Made Up


saved	--/-/--, --:-- AM
peak	0.0Hz
