
Frequency	dB	Unweighted
19.5	49.1 
19.8	49.2 
20.1	49.2 
20.3	49.5 
20.6	49.6 
20.9	49.8 
21.2	49.8 
21.6	50   
21.9	50   
22.2	50.3 
22.5	50.5 
22.8	50.6 
23.2	50.7 
23.5	50.8 
23.8	51   
24.2	51.2 
24.5	51.4 
24.9	51.4 
25.3	51.6 
25.6	51.8 
26	51.9   
26.4	52   
26.8	52.1 
27.2	52.3 
27.5	52.4 
28	52.8   
28.4	52.7 
28.8	53   
29.2	53.1 
29.6	53.4 
30	53.4   
30.5	53.6 
30.9	53.9 
31.4	53.9 
31.8	54.1 
32.3	54.3 
32.8	54.4 
33.2	54.5 
33.7	54.7 
34.2	54.9 
34.7	55   
35.2	55.2 
35.7	55.3 
36.2	55.6 
36.8	55.6 
37.3	55.8 
37.9	55.9 
38.4	56.1 
39	56.3   
39.5	56.3 
40.1	56.5 
40.7	56.6 
41.3	56.7 
41.9	57   
42.5	57   
43.1	57.2 
43.7	57.3 
44.4	57.6 
45	57.7   
45.7	57.7 
46.3	57.8 
47	58     
47.7	58.1 
48.4	58.3 
49.1	58.2 
49.8	58.4 
50.5	58.6 
51.3	58.6 
52	58.7   
52.8	58.8 
53.5	58.9 
54.3	59.1 
55.1	59.1 
55.9	59.2 
56.7	59.3 
57.5	59.3 
58.4	59.5 
59.2	59.4 
60.1	59.5 
61	59.6   
61.8	59.5 
62.7	59.7 
63.7	59.6 
64.6	59.8 
65.5	59.8 
66.5	59.7 
67.4	59.8 
68.4	59.9 
69.4	59.9 
70.4	59.9 
71.5	59.9 
72.5	59.8 
73.5	59.9 
74.6	59.9 
75.7	59.9 
76.8	59.7 
77.9	59.8 
79.1	59.8 
80.2	59.8 
81.4	59.8 
82.6	59.8 
83.8	59.8 
85	59.7   
86.2	59.8 
87.5	59.7 
88.7	59.7 
90	59.7   
91.3	59.8 
92.7	59.7 
94	59.6   
95.4	59.7 
96.8	59.6 
98.2	59.7 
99.6	59.6 
101	59.6  
103	59.7  
104	59.6  
106	59.5  
107	59.6  
109	59.6  
110	59.5  
112	59.4  
113	59.4  
115	59.4  
117	59.4  
118	59.5  
120	59.4  
122	59.4  
124	59.5  
125	59.4  
127	59.4  
129	59.4  
131	59.4  
133	59.3  
135	59.3  
137	59.2  
139	59.2  
141	59.3  
143	59.2  
145	59.1  
147	59.1  
149	59    
151	59.2  
154	59    
156	59.1  
158	58.9  
160	58.9  
163	58.9  
165	58.9  
168	58.8  
170	58.9  
172	58.9  
175	58.8  
177	58.8  
180	58.9  
183	58.8  
185	58.7  
188	58.7  
191	58.7  
194	58.7  
196	58.7  
199	58.6  
202	58.7  
205	58.6  
208	58.6  
211	58.6  
214	58.5  
217	58.5  
220	58.5  
224	58.5  
227	58.5  
230	58.4  
234	58.4  
237	58.3  
240	58.3  
244	58.3  
247	58.2  
251	58.2  
255	58.2  
258	58.2  
262	58.2  
266	58.2  
270	58.2  
274	58.1  
278	58    
282	58    
286	57.9  
290	58    
294	58    
298	57.9  
303	58    
307	57.8  
312	57.8  
316	57.8  
321	57.9  
325	57.9  
330	57.9  
335	57.8  
340	57.7  
345	57.7  
350	57.7  
355	57.6  
360	57.5  
365	57.5  
371	57.6  
376	57.6  
382	57.6  
387	57.6  
393	57.5  
398	57.5  
404	57.4  
410	57.4  
416	57.4  
422	57.5  
428	57.4  
434	57.3  
441	57.4  
447	57.2  
454	57.4  
460	57.3  
467	57.2  
474	57.3  
481	57.3  
488	57.2  
495	57.3  
502	57.1  
509	57.3  
517	57.3  
524	57.2  
532	57.2  
540	57.2  
547	57.2  
555	57.2  
563	57.2  
572	57.2  
580	57.2  
588	57.1  
597	57.1  
606	57.2  
614	57.1  
623	57.1  
632	57.1  
642	57.1  
651	57.2  
660	57    
670	57.2  
680	57    
690	57.1  
700	57.2  
710	57    
720	57.1  
731	57.2  
741	57.1  
752	57.1  
763	57.1  
774	57    
785	57.1  
797	57.1  
808	57.2  
820	57.2  
832	57.3  
844	57.2  
856	57.3  
869	57.2  
882	57.2  
894	57.3  
907	57.3  
921	57.3  
934	57.3  
948	57.4  
961	57.4  
975	57.4  
990	57.3  
1004	57.3 
1019	57.5 
1033	57.6 
1048	57.4 
1064	57.6 
1079	57.6 
1095	57.6 
1111	57.6 
1127	57.7 
1143	57.7 
1160	57.7 
1177	57.9 
1194	57.9 
1211	57.8 
1229	58   
1247	58   
1265	58   
1283	58   
1302	58.1 
1321	58.2 
1340	58.3 
1360	58.2 
1379	58.2 
1399	58.3 
1420	58.3 
1440	58.4 
1461	58.5 
1483	58.6 
1504	58.6 
1526	58.6 
1548	58.8 
1571	58.8 
1594	58.9 
1617	59.1 
1640	59.1 
1664	59.2 
1688	59.2 
1713	59.2 
1738	59.4 
1763	59.5 
1789	59.6 
1815	59.8 
1841	59.7 
1868	59.9 
1895	59.9 
1923	60   
1951	60.3 
1979	60.4 
2008	60.3 
2037	60.5 
2067	60.6 
2097	60.8 
2127	61   
2158	61.2 
2190	61.3 
2221	61.4 
2254	61.5 
2287	61.8 
2320	62   
2354	62.2 
2388	62.3 
2423	62.6 
2458	62.8 
2494	62.9 
2530	63.2 
2567	63.4 
2604	63.7 
2642	64   
2680	64.2 
2719	64.5 
2759	64.7 
2799	65.2 
2840	65.5 
2881	65.8 
2923	66.1 
2965	66.3 
3008	66.6 
3052	67.1 
3097	67.4 
3142	67.8 
3187	68   
3234	68.4 
3281	68.5 
3328	68.8 
3377	68.9 
3426	69   
3476	69.1 
3526	69.2 
3578	68.9 
3630	68.8 
3682	68.5 
3736	68.1 
3790	67.7 
3846	67.1 
3901	66.6 
3958	66   
4016	65.3 
4074	65   
4133	64.5 
4194	64.1 
4255	63.9 
4316	63.9 
4379	63.8 
4443	63.6 
4508	63.5 
4573	63.6 
4640	63.3 
4707	63.2 
4776	62.9 
4845	62.8 
4916	62.4 
4987	62.2 
5060	61.9 
5133	61.6 
5208	61.4 
5284	61.2 
5360	60.9 
5438	60.6 
5518	60.4 
5598	60.3 
5679	60   
5762	59.8 
5846	59.6 
5931	59.5 
6017	59.4 
6104	59.1 
6193	58.9 
6283	58.5 
6375	58.1 
6467	57.8 
6561	57.5 
6657	57.5 
6754	57.4 
6852	57.6 
6952	57.5 
7053	57.5 
7155	57.4 
7259	57.2 
7365	57   
7472	56.8 
7581	56.5 
7691	56.4 
7803	56.2 
7916	56   
8032	55.6 
8148	55.2 
8267	54.8 
8387	54.6 
8509	54.4 
8633	54.4 
8758	54.5 
8886	54.3 
9015	54.2 
9146	54   
9279	53.7 
9414	53.6 
9551	53.4 
9690	53.1 
9831	52.7 
9974	52.5 
10119	52.7
10266	52.7
10416	52.6
10567	52.5
10721	52.4
10877	52.4
11035	52.2
11196	51.9
11358	51.9
11524	52  
11691	52.1
11861	52.2
12034	52  
12209	52.1
12386	51.8
12567	51.8
12749	51.9
12935	51.8
13123	51.9
13314	51.8
13507	51.6
13704	51.6
13903	51.7
14105	51.8
14311	51.7
14519	51.6
14730	51.3
14944	51.5
15162	51.6
15382	51.5
15606	51.3
15833	51.4
16063	51.6
16297	51.4
16534	51.3
16774	51.3
17018	51.4
17266	51.3
17517	51.1
17772	51.3
18030	51.3
18293	51  
18559	51.1
18829	51.4
19102	51.2
19380	51.1
20000	51.1
overall dB	0.0 dB
decay	Average
averaging	No Smoothing
source	Totally Made Up


saved	--/-/--, --:-- AM
peak	0.0Hz
