
Frequency	dB	Unweighted
19.5	42.7 
19.8	42.9 
20.1	43   
20.3	43.1 
20.6	43   
20.9	43.1 
21.2	43.1 
21.6	43.3 
21.9	43.3 
22.2	43.3 
22.5	43.5 
22.8	43.6 
23.2	43.5 
23.5	43.6 
23.8	43.7 
24.2	43.6 
24.5	43.9 
24.9	43.9 
25.3	43.9 
25.6	44   
26	43.9   
26.4	44.1 
26.8	44   
27.2	44.1 
27.5	44.2 
28	44.3   
28.4	44.3 
28.8	44.3 
29.2	44.2 
29.6	44.4 
30	44.5   
30.5	44.4 
30.9	44.4 
31.4	44.6 
31.8	44.6 
32.3	44.5 
32.8	44.5 
33.2	44.7 
33.7	44.6 
34.2	44.6 
34.7	44.8 
35.2	44.8 
35.7	44.8 
36.2	44.8 
36.8	44.8 
37.3	44.8 
37.9	44.8 
38.4	44.8 
39	45     
39.5	44.8 
40.1	44.9 
40.7	45   
41.3	44.9 
41.9	45   
42.5	45.1 
43.1	45   
43.7	44.9 
44.4	45   
45	45     
45.7	45   
46.3	45.1 
47	45     
47.7	45.2 
48.4	45   
49.1	45   
49.8	45   
50.5	45.2 
51.3	45   
52	45.2   
52.8	45.1 
53.5	45   
54.3	45.2 
55.1	45.2 
55.9	45   
56.7	45.2 
57.5	45.2 
58.4	45   
59.2	45.2 
60.1	45.1 
61	45.1   
61.8	45.1 
62.7	45.1 
63.7	45.1 
64.6	45   
65.5	45.1 
66.5	45   
67.4	44.9 
68.4	44.9 
69.4	45   
70.4	44.9 
71.5	45   
72.5	45   
73.5	44.9 
74.6	45   
75.7	44.9 
76.8	44.9 
77.9	45   
79.1	45   
80.2	45   
81.4	44.9 
82.6	44.9 
83.8	44.8 
85	44.9   
86.2	44.8 
87.5	44.9 
88.7	44.9 
90	44.9   
91.3	44.9 
92.7	44.7 
94	44.8   
95.4	44.8 
96.8	44.7 
98.2	44.8 
99.6	44.7 
101	44.7  
103	44.7  
104	44.6  
106	44.7  
107	44.6  
109	44.7  
110	44.6  
112	44.6  
113	44.5  
115	44.6  
117	44.5  
118	44.6  
120	44.6  
122	44.6  
124	44.5  
125	44.5  
