
Frequency	dB	Unweighted
19.5	46.8 
19.8	46.9 
20.1	47.1 
20.3	47.2 
20.6	47.2 
20.9	47.4 
21.2	47.5 
21.6	47.6 
21.9	47.8 
22.2	47.8 
22.5	48.1 
22.8	48.2 
23.2	48.3 
23.5	48.4 
23.8	48.5 
24.2	48.6 
24.5	48.7 
24.9	48.9 
25.3	49.2 
25.6	49.3 
26	49.3   
26.4	49.5 
26.8	49.6 
27.2	49.8 
27.5	49.8 
28	50     
28.4	50.1 
28.8	50.3 
29.2	50.4 
29.6	50.7 
30	50.8   
30.5	50.8 
30.9	51   
31.4	51.2 
31.8	51.2 
32.3	51.4 
32.8	51.6 
33.2	51.8 
33.7	51.8 
34.2	52.1 
34.7	52.2 
35.2	52.4 
35.7	52.5 
36.2	52.6 
36.8	52.8 
37.3	52.9 
37.9	52.9 
38.4	53   
39	53.2   
39.5	53.3 
40.1	53.5 
40.7	53.6 
41.3	53.9 
41.9	53.9 
42.5	53.9 
43.1	54.1 
43.7	54.2 
44.4	54.4 
45	54.4   
45.7	54.5 
46.3	54.7 
47	54.8   
47.7	54.9 
48.4	55.1 
49.1	55.2 
49.8	55.1 
50.5	55.4 
51.3	55.4 
52	55.5   
52.8	55.6 
53.5	55.7 
54.3	55.8 
55.1	55.7 
55.9	55.8 
56.7	56   
57.5	56   
58.4	56   
59.2	56.2 
60.1	56.1 
61	56.3   
61.8	56.2 
62.7	56.4 
63.7	56.3 
64.6	56.4 
65.5	56.4 
66.5	56.5 
67.4	56.5 
68.4	56.5 
69.4	56.4 
70.4	56.5 
71.5	56.6 
72.5	56.5 
73.5	56.5 
74.6	56.5 
75.7	56.5 
76.8	56.5 
77.9	56.4 
79.1	56.4 
80.2	56.5 
81.4	56.4 
82.6	56.4 
83.8	56.5 
85	56.4   
86.2	56.3 
87.5	56.4 
88.7	56.4 
90	56.4   
91.3	56.4 
92.7	56.2 
94	56.2   
95.4	56.3 
96.8	56.3 
98.2	56.2 
99.6	56.2 
101	56.2  
103	56.2  
104	56.1  
106	56.2  
107	56.2  
109	56    
110	56.2  
112	56.1  
113	56    
115	56.1  
117	56    
118	55.9  
120	55.9  
122	56    
124	55.9  
125	55.8  
127	55.8  
129	55.8  
131	55.9  
133	55.9  
135	55.8  
